time,burst_file,fce_hz,whistler_band_low_hz,whistler_band_high_hz,whistler_peak_freq_hz,whistler_band_power,wave_total_power_10_4000hz,whistler_ratio,background_excess,whistler_power_z,whistler_ratio_z,background_excess_z,whistler_activity_score,whistler_score,fce_valid,whistler_feature_valid,strict_whistler_segment_label,strict_whistler_event_label,strict_freq_fraction_of_fce,ellipticity,planarity,strict_psd_nt2_per_hz,Vx,Bz,bbf_event_label,bbf_direction
2017-07-29 15:13:10.716889557,mms1_scm_brst_l2_schb_20170729151303_v2.2.0.cdf,503.9630429433944,25.198152147169722,251.9815214716972,35.99950234287961,145.47705841461826,219.72527910189916,0.6620861241330008,0.963442628959888,0.2609041784006263,0.36454835438355127,-0.7080519063925289,-0.08259937360835135,0.6254525327841776,True,1,0,0,0.1031807428938352,-0.1630861396594317,0.9923070754615968,7.736731409665274e-07,-3.872759371092825,2.7010208435356615,0,none
2017-07-29 15:13:10.841891211,mms1_scm_brst_l2_schb_20170729151303_v2.2.0.cdf,504.99729889334014,25.24986494466701,252.49864944667007,39.99944704764401,244.66239553179113,375.7519666241718,0.6511273852533237,1.6352568850512261,1.9050704539208256,0.2913908450857501,1.0724615356909486,3.2689228346975243,3.2689228346975243,True,1,0,0,0.1188108742421974,-0.2247139894473875,0.99421669322,1.2381733201945053e-06,-3.872759371092825,2.7010208435356615,0,none
2017-07-29 15:13:10.966892865,mms1_scm_brst_l2_schb_20170729151303_v2.2.0.cdf,503.4359998872376,25.17179999436188,251.7179999436188,31.99955763811521,185.69707111778365,319.6111342060829,0.5810093931147203,1.2411486996976835,1.032914921252706,-0.17669747403059702,0.07409007557093365,0.9303075227930426,1.1070049968236397,True,1,0,0,0.1032887619748772,-0.2883992463053454,0.9923668128390548,7.770160960639103e-07,-3.872759371092825,2.7010208435356615,0,none
2017-07-29 15:13:11.091894519,mms1_scm_brst_l2_schb_20170729151303_v2.2.0.cdf,503.8277635099972,25.191388175499863,251.9138817549986,31.99955763811521,184.68463715675432,273.28968831497,0.6757834087903924,1.2231004275855415,1.015624449306902,0.4559876377427037,0.02105714906237986,1.4926692361119855,1.4926692361119855,True,1,0,0,0.1032084472671292,0.2406052218784957,0.9947160316358904,6.307675152394914e-07,-3.872759371092825,2.7010208435356615,0,none
2017-07-29 15:13:11.216896173,mms1_scm_brst_l2_schb_20170729151303_v2.2.0.cdf,504.3520001247002,25.217600006235013,252.1760000623501,31.99955763811521,152.3771304096014,424.31758915327197,0.359111039242259,1.009139342760028,0.4074644325190117,-1.6580295018149518,-0.6751140970107488,-1.9256791663066888,0.4074644325190117,True,1,0,0,0.1189628881349361,0.3798957571128661,0.98340809501459,4.156054563991659e-07,-3.872759371092825,2.7010208435356615,0,none
2017-07-29 15:13:11.341897827,mms1_scm_brst_l2_schb_20170729151303_v2.2.0.cdf,504.2676014741772,25.213380073708862,252.1338007370886,39.99944704764401,133.90585360280014,437.1860510885223,0.30629031568915865,0.8868106699030974,-0.0012252874098274118,-2.010646040714214,-0.7080519063925289,-2.7199232345165703,0.0,True,1,0,0,0.1348471719821106,-0.8351614178532065,0.9829014845674282,3.15479697546998e-07,-3.872759371092825,2.7010208435356615,0,none
2017-07-29 15:13:11.466899481,mms1_scm_brst_l2_schb_20170729151303_v2.2.0.cdf,503.9262208431731,25.196311042158655,251.96311042158655,35.99950234287961,174.34651637880904,237.05378682039512,0.7354723951779917,1.212479579205962,0.8334371366766129,0.8544547993907576,-0.010518069872283035,1.6773738661950874,1.6878919360673705,True,1,0,0,0.1031882823539756,-0.2359270985237919,0.9880572706230328,7.247088801719251e-07,-3.872759371092825,2.7010208435356615,0,none
2017-07-29 15:13:11.591901135,mms1_scm_brst_l2_schb_20170729151303_v2.2.0.cdf,503.7021252585704,25.18510626292852,251.8510626292852,39.99944704764401,137.0585818197161,251.6391519347967,0.5446631844285897,0.9531634761790613,0.07237549511529319,-0.41933470894332103,-0.7080519063925289,-1.0550111202205568,0.07237549511529319,True,1,0,0,0.1270574652496793,0.6318606027053713,0.98321950250547,5.524573754547613e-07,-3.872759371092825,2.7010208435356615,0,none
2017-07-29 15:13:11.716902789,mms1_scm_brst_l2_schb_20170729151303_v2.2.0.cdf,504.08728180741633,25.204364090370817,252.04364090370817,35.99950234287961,166.385677793736,273.4588759589198,0.6084486276420268,1.159789171517557,0.6856239153664002,0.0064792652909910885,-0.17136986485217823,0.5207333158052131,0.6921031806573913,True,1,0,0,0.1031553126583408,0.5852295143491806,0.978753427503398,5.628405121095232e-07,-3.872759371092825,2.7010208435356615,0,none
2017-07-29 15:13:11.841904442,mms1_scm_brst_l2_schb_20170729151303_v2.2.0.cdf,502.7818341364249,25.139091706821247,251.39091706821245,27.999612933350807,,,,,,,,,,True,0,0,0,0.1031553126583408,0.5852295143491806,0.978753427503398,5.628405121095232e-07,-3.872759371092825,2.7010208435356615,0,none
2017-07-29 15:13:17.185664261,mms1_scm_brst_l2_schb_20170729151303_v2.2.0.cdf,505.1300306139568,25.256501530697843,252.5650153069784,27.999612933350807,,,,,,,,,,True,0,0,0,0.1110301922233605,0.2416168123342509,0.9825879549993024,9.439638132399776e-07,-12.208556832689228,2.8674439277499912,0,none
2017-07-29 15:13:17.310665915,mms1_scm_brst_l2_schb_20170729151303_v2.2.0.cdf,504.3603433023642,25.218017165118212,252.1801716511821,35.99950234287961,158.46809599482418,224.06009060550386,0.7072571271687754,1.1045997720647627,0.5314257341489991,0.6660974752143277,-0.347883178777861,0.8496400305854658,1.1975232093633268,True,1,0,0,0.1110301922233605,0.2416168123342509,0.9825879549993024,9.439638132399776e-07,-12.208556832689228,2.8674439277499912,0,none
2017-07-29 15:13:17.435667569,mms1_scm_brst_l2_schb_20170729151303_v2.2.0.cdf,504.9886742250675,25.249433711253374,252.49433711253374,47.99933645717282,179.84361285098586,228.00911116894218,0.7887562559626473,1.2535975302498163,0.9316165359657074,1.210163114332471,0.11022212488749289,2.2520017751856716,2.2520017751856716,True,1,0,0,0.1029711829512472,0.3115471325403894,0.9784457690596696,1.511140692369659e-06,-12.208556832689228,2.8674439277499912,0,none
2017-07-29 15:13:17.560669223,mms1_scm_brst_l2_schb_20170729151303_v2.2.0.cdf,504.20769316809964,25.210384658404983,252.10384658404982,31.99955763811521,166.4749759839737,215.5793423036127,0.7722213742980879,1.1604116233742738,0.6873208643948061,1.0997808183041995,-0.16942733807137095,1.6176743446276347,1.7871016826990056,True,1,0,0,0.1031306778268474,-0.4108290183553061,0.9997641301065108,9.28322815458454e-07,-3.1811586337931015,2.7523794159293176,0,none
2017-07-29 15:13:17.685670877,mms1_scm_brst_l2_schb_20170729151303_v2.2.0.cdf,504.91811471048226,25.245905735524115,252.45905735524113,31.99955763811521,128.34394013713265,220.06601078904782,0.5832065555101162,0.8918414954971945,-0.13539756489626256,-0.16202982566933855,-0.7080519063925289,-1.0054792969581299,0.0,True,1,0,0,0.1029855726046853,0.3741494294115688,0.9522574722067964,4.630608815303585e-07,-3.1811586337931015,2.7523794159293176,0,none
2017-07-29 15:13:17.810672531,mms1_scm_brst_l2_schb_20170729151303_v2.2.0.cdf,504.8266332656217,25.241331663281088,252.41331663281085,43.999391752408414,147.794224475536,199.85372139357173,0.739511996298958,1.0644454236235985,0.3108829121832401,0.8814220590190125,-0.48194354789112864,0.710361423311124,1.1923049712022527,True,1,0,0,0.1109276376811855,-0.0774707535722643,0.9988625304200311,6.331481285597301e-07,-3.1811586337931015,2.7523794159293176,0,none
